,id,name,review_count,categories,rating,bikestation_id
2994,_5cGjnjBRku08-LcEjv0cA,Blaze Gourmet Burgers,16,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,6c0de983fb47a3439a9e3c36a3d15804
2995,e9-5kwJD7EamoeyF-yyadQ,Como,68,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'spanish', 'title': 'Spanish'}]",3.5,6c0de983fb47a3439a9e3c36a3d15804
2996,wQMzD2Aw4ve0xzE9B9e1Vw,Simit Bakery,33,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'turkish', 'title': 'Turkish'}]",4.5,6c0de983fb47a3439a9e3c36a3d15804
2997,STTsnEapJPt4ZR1sQ3hNig,Level V Bakery,27,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.5,6c0de983fb47a3439a9e3c36a3d15804
2998,gWf9MawvbDDWRMF95TlZ6A,The Biltmore Cabaret,95,"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,6c0de983fb47a3439a9e3c36a3d15804
2999,yB24S-bsaJqaP3pQFpKpBw,The Flying Pig - Village,200,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}]",3.5,6c0de983fb47a3439a9e3c36a3d15804
3000,WAKwis2gWtNjRqFGkgwORw,AnnaLena,329,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,92c9e62c0b42adf4759c430009d3987a
3001,p5thThuUITUjAy8gS3sPMw,Fable Kitchen,744,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.5,92c9e62c0b42adf4759c430009d3987a
3002,D1gkF04qqIz0nrrVmCF6ug,Ramen Danbo,347,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,92c9e62c0b42adf4759c430009d3987a
3003,d5c01xr0_XVaMlGvmxj8pQ,Go Fish Ocean Emporium,488,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.0,92c9e62c0b42adf4759c430009d3987a
3004,ztP4E-dCMEOZRT9XYLDNzw,Maenam,378,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,92c9e62c0b42adf4759c430009d3987a
3005,umv8zQBbJ5GgRT0qVHIpCg,Suika,497,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,92c9e62c0b42adf4759c430009d3987a
3006,A2LlypupTsAZLHrkja_E6w,Patisserie Lebeau,125,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'waffles', 'title': 'Waffles'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",4.5,92c9e62c0b42adf4759c430009d3987a
3007,wsp2hTwhasGwSNe72qUB3w,Jam Cafe,195,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,92c9e62c0b42adf4759c430009d3987a
3008,TQj4HSCmm5GnriKMiSpqpQ,Raisu,386,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,92c9e62c0b42adf4759c430009d3987a
3009,0d9r36yJ2Zg9ggcOaAZmQA,The Sandbar Seafood Restaurant,686,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",3.5,92c9e62c0b42adf4759c430009d3987a
3010,jyBiQI0XtESTGHXODCFsJQ,Romer's Burger Bar,336,"[{'alias': 'burgers', 'title': 'Burgers'}]",3.5,92c9e62c0b42adf4759c430009d3987a
3011,6k1omPa3O3Kl7lSjXfCxvA,Octopus Garden,150,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,92c9e62c0b42adf4759c430009d3987a
3012,1tJ25j22FXmkuQQW0F_Qfg,Afghan Horsemen Restaurant,238,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'afghani', 'title': 'Afghan'}, {'alias': 'kebab', 'title': 'Kebab'}]",4.0,92c9e62c0b42adf4759c430009d3987a
3013,IKXFu9H6ngGOS2JRmfmjlw,Salade de Fruits Cafe,169,"[{'alias': 'french', 'title': 'French'}]",4.0,92c9e62c0b42adf4759c430009d3987a
3014,usO5eH44mmub9p_pH95OkQ,Delhi 6 Indian Bistro,125,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,92c9e62c0b42adf4759c430009d3987a
3015,LqzeN5HH6K1KXI6PsKdN4g,Chi Vegan,195,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.0,92c9e62c0b42adf4759c430009d3987a
3016,zPVirzX5eaRepNBNzTXq4A,RedBeef Noodle Kitchen,104,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,92c9e62c0b42adf4759c430009d3987a
3017,zrb_IVQQ3dEGBghYuZe7vg,Paul's Omelettery Restaurant,292,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,92c9e62c0b42adf4759c430009d3987a
3018,SWK2kkKFgVlqmZpBpWNfTg,NOVO Pizzeria & Wine Bar,151,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,92c9e62c0b42adf4759c430009d3987a
3019,1C3zblgOfeCBpBzpHb9QMA,Siegel's Bagels,161,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,92c9e62c0b42adf4759c430009d3987a
3020,QV4DG4KC3I_FbfLfQp0Row,Oddfish,74,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.0,92c9e62c0b42adf4759c430009d3987a
3021,WWfntt6UzgdwhSl3y1t5fg,La Cigale French Bistro,150,"[{'alias': 'french', 'title': 'French'}]",4.0,92c9e62c0b42adf4759c430009d3987a
3022,M4jkJHewQXZvDV34Tuon8g,Chewies Steam & Oyster Bar - Kits,288,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",3.5,92c9e62c0b42adf4759c430009d3987a
3023,tliWLQ3EfaOqlwyYu0gAmA,Their There,98,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,92c9e62c0b42adf4759c430009d3987a
3024,uNgTjA9ADe_6LWby20Af8g,Long Table Distillery,102,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'distilleries', 'title': 'Distilleries'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,92c9e62c0b42adf4759c430009d3987a
3025,4WBtUrKNyfuyth71On3ApA,Trattoria Kitchen,310,"[{'alias': 'italian', 'title': 'Italian'}]",3.5,92c9e62c0b42adf4759c430009d3987a
3026,Bo30wYCWWy5M9g1W7GQ5SQ,Au Comptoir,206,"[{'alias': 'french', 'title': 'French'}]",4.0,92c9e62c0b42adf4759c430009d3987a
3027,wyckj51AcHAY2pt43HA1EA,Unchai Thai Restaurant,76,"[{'alias': 'thai', 'title': 'Thai'}]",4.5,92c9e62c0b42adf4759c430009d3987a
3028,h60CuXTwYqNX9t6Ppt5RXA,The Hoke Poke,59,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'poke', 'title': 'Poke'}]",4.5,92c9e62c0b42adf4759c430009d3987a
3029,fcgCS7tk1kCLAEistL01Vw,Tractor,155,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]",3.5,92c9e62c0b42adf4759c430009d3987a
3030,zCyms78zBGARH6z_IhZQGg,The Liberty Distillery,110,"[{'alias': 'distilleries', 'title': 'Distilleries'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,92c9e62c0b42adf4759c430009d3987a
3031,Vdq8llf2DtvMrxQSDVWb4w,Las Margaritas Restaurant,395,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,92c9e62c0b42adf4759c430009d3987a
3032,uuXiaNDeUySh9NSbSRuEYQ,Ancora Waterfront Dining and Patio,208,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'peruvian', 'title': 'Peruvian'}]",4.0,92c9e62c0b42adf4759c430009d3987a
3033,r6ky7WzDTgjZSxWFqa2l8w,Local Public Eatery,276,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",3.5,92c9e62c0b42adf4759c430009d3987a
3034,gAjatT2KWVbEI6dVa-Kd0A,Tony's Fish & Oyster Cafe,213,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",3.5,92c9e62c0b42adf4759c430009d3987a
3035,OULhS4WGI_mh5gRGLZBySg,Temaki Sushi,158,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,92c9e62c0b42adf4759c430009d3987a
3036,QHwx44M5TtXiwqU_0-VfXg,Nook,158,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,92c9e62c0b42adf4759c430009d3987a
3037,ZVcBdyUIupDQzbMvP1dzPg,The Keg Steakhouse + Bar - Granville Island,199,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,92c9e62c0b42adf4759c430009d3987a
3038,-E1kVYGDwyijG06SaCmvuQ,The Vancouver Fish Company,244,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,92c9e62c0b42adf4759c430009d3987a
3039,hLKkvLBvFBEmL7lKgtG9kQ,Sophie's Cosmic Café,296,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.0,92c9e62c0b42adf4759c430009d3987a
3040,JvnNRQgMv5EIBZOvtRtQPQ,Siegel's Bagels,144,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,92c9e62c0b42adf4759c430009d3987a
3041,VzIh81mLHwZeeAtMFxqK_w,Noodlebox,217,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'thai', 'title': 'Thai'}]",3.0,92c9e62c0b42adf4759c430009d3987a
3042,LpkjUSkqfYa_8AOyYF7gRQ,Indian Oven Restaurant,149,"[{'alias': 'indpak', 'title': 'Indian'}]",3.5,92c9e62c0b42adf4759c430009d3987a
3043,GzDU6dVNoowb6jmjbpqN_Q,Kahve Cafe By Enflux,43,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,92c9e62c0b42adf4759c430009d3987a
3044,2ggJq2iNhgyGsfwHN0cUJg,The Improv Centre,78,"[{'alias': 'theater', 'title': 'Performing Arts'}, {'alias': 'comedyclubs', 'title': 'Comedy Clubs'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,92c9e62c0b42adf4759c430009d3987a
3045,iHgpWa4sNnjGjPsZIi-VNw,The Ellis,76,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.5,92c9e62c0b42adf4759c430009d3987a
3046,HhJyqNI0VOge4euARmlN7A,Yagoto Sushi Dining,76,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,92c9e62c0b42adf4759c430009d3987a
3047,PpPVbWqcPaUbtnWIYTcMsQ,Café Zen On Yew,162,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,92c9e62c0b42adf4759c430009d3987a
3048,RxiPusKlkh92t6pmhHf99Q,A Bread Affair,96,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,92c9e62c0b42adf4759c430009d3987a
3049,1GmSoP4oLdwgoYcesdy7zw,Corduroy,75,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.0,92c9e62c0b42adf4759c430009d3987a
3050,p5thThuUITUjAy8gS3sPMw,Fable Kitchen,744,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.5,51e4d3731aebbf9c3186f310a08de6c8
3051,WAKwis2gWtNjRqFGkgwORw,AnnaLena,329,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,51e4d3731aebbf9c3186f310a08de6c8
3052,TQj4HSCmm5GnriKMiSpqpQ,Raisu,386,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,51e4d3731aebbf9c3186f310a08de6c8
3053,wsp2hTwhasGwSNe72qUB3w,Jam Cafe,195,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,51e4d3731aebbf9c3186f310a08de6c8
3054,ztP4E-dCMEOZRT9XYLDNzw,Maenam,378,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,51e4d3731aebbf9c3186f310a08de6c8
3055,umv8zQBbJ5GgRT0qVHIpCg,Suika,497,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,51e4d3731aebbf9c3186f310a08de6c8
3056,D1gkF04qqIz0nrrVmCF6ug,Ramen Danbo,347,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,51e4d3731aebbf9c3186f310a08de6c8
3057,OULhS4WGI_mh5gRGLZBySg,Temaki Sushi,158,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,51e4d3731aebbf9c3186f310a08de6c8
3058,Bo30wYCWWy5M9g1W7GQ5SQ,Au Comptoir,206,"[{'alias': 'french', 'title': 'French'}]",4.0,51e4d3731aebbf9c3186f310a08de6c8
3059,HhJyqNI0VOge4euARmlN7A,Yagoto Sushi Dining,76,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,51e4d3731aebbf9c3186f310a08de6c8
3060,ysgYbT6hjSl5NjnnH_gN4Q,Dark Table,507,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.0,51e4d3731aebbf9c3186f310a08de6c8
3061,usO5eH44mmub9p_pH95OkQ,Delhi 6 Indian Bistro,125,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,51e4d3731aebbf9c3186f310a08de6c8
3062,jyBiQI0XtESTGHXODCFsJQ,Romer's Burger Bar,336,"[{'alias': 'burgers', 'title': 'Burgers'}]",3.5,51e4d3731aebbf9c3186f310a08de6c8
3063,tliWLQ3EfaOqlwyYu0gAmA,Their There,98,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,51e4d3731aebbf9c3186f310a08de6c8
3064,d5c01xr0_XVaMlGvmxj8pQ,Go Fish Ocean Emporium,488,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.0,51e4d3731aebbf9c3186f310a08de6c8
3065,wyckj51AcHAY2pt43HA1EA,Unchai Thai Restaurant,76,"[{'alias': 'thai', 'title': 'Thai'}]",4.5,51e4d3731aebbf9c3186f310a08de6c8
3066,LqzeN5HH6K1KXI6PsKdN4g,Chi Vegan,195,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.0,51e4d3731aebbf9c3186f310a08de6c8
3067,zPVirzX5eaRepNBNzTXq4A,RedBeef Noodle Kitchen,104,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,51e4d3731aebbf9c3186f310a08de6c8
3068,A2LlypupTsAZLHrkja_E6w,Patisserie Lebeau,125,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'waffles', 'title': 'Waffles'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",4.5,51e4d3731aebbf9c3186f310a08de6c8
3069,M4jkJHewQXZvDV34Tuon8g,Chewies Steam & Oyster Bar - Kits,288,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",3.5,51e4d3731aebbf9c3186f310a08de6c8
3070,SWK2kkKFgVlqmZpBpWNfTg,NOVO Pizzeria & Wine Bar,151,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,51e4d3731aebbf9c3186f310a08de6c8
3071,IKXFu9H6ngGOS2JRmfmjlw,Salade de Fruits Cafe,169,"[{'alias': 'french', 'title': 'French'}]",4.0,51e4d3731aebbf9c3186f310a08de6c8
3072,WWfntt6UzgdwhSl3y1t5fg,La Cigale French Bistro,150,"[{'alias': 'french', 'title': 'French'}]",4.0,51e4d3731aebbf9c3186f310a08de6c8
3073,jEB1fdlOACZLofxH_Ca2xQ,Gyo Para Gyoza & Ramen Bar,95,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,51e4d3731aebbf9c3186f310a08de6c8
3074,Vdq8llf2DtvMrxQSDVWb4w,Las Margaritas Restaurant,395,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,51e4d3731aebbf9c3186f310a08de6c8
3075,hLKkvLBvFBEmL7lKgtG9kQ,Sophie's Cosmic Café,296,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.0,51e4d3731aebbf9c3186f310a08de6c8
3076,0oKwa2WCwNOxbcKJUd5Erw,Jackson's Meat & Deli,61,"[{'alias': 'meats', 'title': 'Meat Shops'}, {'alias': 'delis', 'title': 'Delis'}]",4.5,51e4d3731aebbf9c3186f310a08de6c8
3077,L2aYrn1XgZi4rpf9248wWg,Heirloom Vegetarian,531,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",3.5,51e4d3731aebbf9c3186f310a08de6c8
3078,4WBtUrKNyfuyth71On3ApA,Trattoria Kitchen,310,"[{'alias': 'italian', 'title': 'Italian'}]",3.5,51e4d3731aebbf9c3186f310a08de6c8
3079,6k1omPa3O3Kl7lSjXfCxvA,Octopus Garden,150,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,51e4d3731aebbf9c3186f310a08de6c8
3080,LpkjUSkqfYa_8AOyYF7gRQ,Indian Oven Restaurant,149,"[{'alias': 'indpak', 'title': 'Indian'}]",3.5,51e4d3731aebbf9c3186f310a08de6c8
3081,fcgCS7tk1kCLAEistL01Vw,Tractor,155,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]",3.5,51e4d3731aebbf9c3186f310a08de6c8
3082,l14TILhWRFE3XeyrhK0H6w,Evelyn's Coffee Shop,41,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,51e4d3731aebbf9c3186f310a08de6c8
3083,h60CuXTwYqNX9t6Ppt5RXA,The Hoke Poke,59,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'poke', 'title': 'Poke'}]",4.5,51e4d3731aebbf9c3186f310a08de6c8
3084,r6ky7WzDTgjZSxWFqa2l8w,Local Public Eatery,276,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",3.5,51e4d3731aebbf9c3186f310a08de6c8
3085,_o4eCCseSJDd4fJjG1TV8A,The Only Cafe,70,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,51e4d3731aebbf9c3186f310a08de6c8
3086,qR4rQOC8ewW0PD5KK9Blng,Casereccio Foods,26,"[{'alias': 'italian', 'title': 'Italian'}]",5.0,51e4d3731aebbf9c3186f310a08de6c8
3087,aF8kRMM0ehoqwM82yH6Zvw,Plaisir Sucré,69,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'french', 'title': 'French'}]",4.0,51e4d3731aebbf9c3186f310a08de6c8
3088,QHwx44M5TtXiwqU_0-VfXg,Nook,158,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,51e4d3731aebbf9c3186f310a08de6c8
3089,PpPVbWqcPaUbtnWIYTcMsQ,Café Zen On Yew,162,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,51e4d3731aebbf9c3186f310a08de6c8
3090,iHgpWa4sNnjGjPsZIi-VNw,The Ellis,76,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.5,51e4d3731aebbf9c3186f310a08de6c8
3091,4Wv5vezkAalQCNJD3486Hg,Döner Kebab,43,"[{'alias': 'donairs', 'title': 'Donairs'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.0,51e4d3731aebbf9c3186f310a08de6c8
3092,VcQA3_Ns-CpQwEAA99Kp6g,Akbar's Own Dining Lounge,102,"[{'alias': 'indpak', 'title': 'Indian'}]",3.5,51e4d3731aebbf9c3186f310a08de6c8
3093,_kCmJ7NbgMjAsSUQsmyrlw,Edible Flours,80,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.0,51e4d3731aebbf9c3186f310a08de6c8
3094,VzIh81mLHwZeeAtMFxqK_w,Noodlebox,217,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'thai', 'title': 'Thai'}]",3.0,51e4d3731aebbf9c3186f310a08de6c8
3095,7JKXza8E6xzseXAWUdmUnA,Cafe Lokal,49,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,51e4d3731aebbf9c3186f310a08de6c8
3096,QV4DG4KC3I_FbfLfQp0Row,Oddfish,74,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.0,51e4d3731aebbf9c3186f310a08de6c8
3097,ahcaw8Jwnt5-zXutwMJXWg,Osaka Teppanyaki Steak & Seafood House,97,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,51e4d3731aebbf9c3186f310a08de6c8
3098,m0_G6-wN_jrcfu-BUBzM0A,TurF,51,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,51e4d3731aebbf9c3186f310a08de6c8
3099,T1MLjfYhYlK0pM4AFK0GUg,Lin Chinese Cuisine And Tea House,228,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,51e4d3731aebbf9c3186f310a08de6c8
3100,p5thThuUITUjAy8gS3sPMw,Fable Kitchen,744,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.5,826af7eee4ce28b6fa4b4f0211305792
3101,WAKwis2gWtNjRqFGkgwORw,AnnaLena,329,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,826af7eee4ce28b6fa4b4f0211305792
3102,TQj4HSCmm5GnriKMiSpqpQ,Raisu,386,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,826af7eee4ce28b6fa4b4f0211305792
3103,wsp2hTwhasGwSNe72qUB3w,Jam Cafe,195,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,826af7eee4ce28b6fa4b4f0211305792
3104,ztP4E-dCMEOZRT9XYLDNzw,Maenam,378,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,826af7eee4ce28b6fa4b4f0211305792
3105,D1gkF04qqIz0nrrVmCF6ug,Ramen Danbo,347,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,826af7eee4ce28b6fa4b4f0211305792
3106,umv8zQBbJ5GgRT0qVHIpCg,Suika,497,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,826af7eee4ce28b6fa4b4f0211305792
3107,Bo30wYCWWy5M9g1W7GQ5SQ,Au Comptoir,206,"[{'alias': 'french', 'title': 'French'}]",4.0,826af7eee4ce28b6fa4b4f0211305792
3108,OULhS4WGI_mh5gRGLZBySg,Temaki Sushi,158,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,826af7eee4ce28b6fa4b4f0211305792
3109,ysgYbT6hjSl5NjnnH_gN4Q,Dark Table,507,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.0,826af7eee4ce28b6fa4b4f0211305792
3110,tliWLQ3EfaOqlwyYu0gAmA,Their There,98,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,826af7eee4ce28b6fa4b4f0211305792
3111,jyBiQI0XtESTGHXODCFsJQ,Romer's Burger Bar,336,"[{'alias': 'burgers', 'title': 'Burgers'}]",3.5,826af7eee4ce28b6fa4b4f0211305792
3112,M4jkJHewQXZvDV34Tuon8g,Chewies Steam & Oyster Bar - Kits,288,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",3.5,826af7eee4ce28b6fa4b4f0211305792
